item_mrp,item_outlet_sales,item_visibility,item_weight,source,outlet_years,item_fat_content_Low Fat,item_fat_content_Non-Edible,item_fat_content_Regular,outlet_location_type_Tier 1,outlet_location_type_Tier 2,outlet_location_type_Tier 3,outlet_size_High,outlet_size_Medium,outlet_size_Small,outlet_type_Grocery Store,outlet_type_Supermarket Type1,outlet_type_Supermarket Type2,outlet_type_Supermarket Type3,item_type_combined_Drinks,item_type_combined_Food,item_type_combined_Non-Consumable
185.9556,4318.3788,0.04792722,20.6,train,18,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0
129.3994,2055.9904,0.020760673,13.060999999999998,train,20,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0
166.4526,2758.4094,0.037396492,13.373,train,13,1,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0
114.2518,569.259,0.071222087,7.27,train,20,1,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0
46.3376,1150.5024,0.025963795,19.85,train,18,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,1
110.1544,1565.9616,0.123159656,15.7,train,15,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0
195.211,2553.343,0.090486828,16.35,train,35,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,1
55.593,282.965,0.077169841,13.65,train,35,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,1
181.9292,3101.2964,0.101561568,12.806,train,13,1,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0
154.2682,2849.89032,0.085749906,12.02,train,13,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0
184.2608,6064.1064,0.0,13.786,train,37,0,0,1,0,0,1,0,1,0,0,0,0,1,0,1,0
182.995,6042.135,0.044202545,13.306,train,13,0,0,1,0,0,1,0,1,0,0,0,0,1,0,1,0
116.7834,1587.13404,0.013111823,12.1,train,13,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0
65.0168,584.0397599999999,0.094741514,11.1,train,13,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0
109.1938,1851.98928,0.123726711,11.773,train,13,1,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0
36.6532,251.6724,0.062640143,12.15,train,15,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0
128.4678,763.0068,0.167725251,14.6,train,13,1,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0
130.9652,2164.38264,0.155706798,9.010000000000002,train,13,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,1
75.367,535.969,0.027106459,10.1,train,23,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0
53.8614,221.0456,0.011180713,14.65,train,35,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,1
240.3564,2956.8178,0.052363244,12.588,train,13,1,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0
213.4876,1929.4884,0.047684831,20.7,train,13,0,0,1,0,0,1,0,1,0,0,0,1,0,0,1,0
120.3124,948.0992,0.124959013,18.0,train,13,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0
65.6168,707.0796,0.027827268,10.032,train,13,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,1
111.1912,218.3824,0.122896411,11.059,train,37,1,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0
231.1668,6911.004,0.016001434,13.65,train,15,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0
140.2496,1693.7952,0.089859642,14.1,train,20,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0
129.2626,3147.9024,0.01619866,18.85,train,15,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,1
262.9594,5331.99272,0.120624771,14.326,train,15,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,1
154.6314,6515.5188,0.0,9.43,train,15,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0
211.327,4844.893440000001,0.21332355,14.358,train,13,1,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0
173.5738,2954.1546,0.00704098,21.2,train,25,0,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0
216.7166,3918.8988,0.048124443,13.35,train,20,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0
169.4816,503.3448,0.143870574,9.0,train,18,1,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0
96.641,868.869,0.143713508,8.645,train,20,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,1
89.8856,351.5424,0.097198194,14.109,train,18,1,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0
168.3816,5033.448,0.065520388,9.444,train,25,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0
147.3102,1273.14276,0.014614357,15.526000000000002,train,13,1,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0
185.424,745.696,0.112985849,17.75,train,24,0,0,1,0,0,1,0,0,1,1,0,0,0,0,1,0
195.3794,3511.4292,0.071958197,8.575,train,23,0,0,1,1,0,0,0,1,0,0,1,0,0,0,1,0
143.3154,2836.308,0.0816559,6.095,train,15,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,1
245.9144,4655.2736,0.049677651,10.8,train,35,1,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0
250.8724,3775.086,0.138190277,18.85,train,35,0,0,1,0,0,1,1,0,0,0,1,0,0,0,1,0
149.7734,296.9468,0.053591345,6.65,train,15,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0
142.2496,4093.3384,0.034699737,11.643,train,25,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0
226.7694,6165.9738,0.085392428,14.379,train,37,0,0,1,0,0,1,0,1,0,0,0,0,1,0,1,0
99.3384,2364.9216,0.04627095,6.15,train,25,1,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0
110.2886,2223.772,0.037699254,18.7,train,20,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0
48.6034,680.4476,0.061470858,15.12,train,15,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,1
60.4562,770.3306,0.036241797,11.767,train,13,1,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0
255.8356,2543.356,0.026015519,10.726,train,37,1,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0
244.4486,6353.0636,0.036042939,6.865,train,15,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0
165.6526,5262.4832,0.006012413,9.453,train,15,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,1
176.937,176.437,0.064625342,11.822,train,37,0,0,1,1,0,0,0,0,1,1,0,0,0,0,1,0
214.556,2769.728,0.094659871,6.155,train,25,0,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0
57.893,622.523,0.089083914,19.7,train,15,1,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0
122.873,2832.979,0.035204319,15.35,train,23,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,1
85.6908,3691.1952,0.105761491,15.479000000000005,train,18,1,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0
105.3306,1045.306,0.024579432,5.63,train,23,0,0,1,1,0,0,0,1,0,0,1,0,0,0,1,0
227.6062,7222.5984,0.062764429,14.379,train,15,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0
172.6422,2931.5174,0.047645037,18.0,train,15,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,1
161.5578,2406.867,0.063017847,12.65,train,20,1,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0
92.9804,1929.4884,0.064750025,12.3,train,20,0,0,1,0,0,1,0,0,1,0,1,0,0,0,1,0
169.2816,2130.82632,0.081916124,11.782,train,15,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0
122.9046,1992.0736,0.038078899,15.7,train,15,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0
188.5898,3979.22028,0.048883854,12.358,train,13,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0
123.8388,866.8716,0.04679836,17.85,train,13,0,0,1,0,0,1,0,1,0,0,0,1,0,0,1,0
193.3162,1275.40648,0.036590807,15.167000000000002,train,13,1,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0
187.8214,4710.535,0.09444959,19.2,train,15,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0
249.7434,3251.63404,0.199825987,11.715,train,13,1,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0
58.7588,788.57352,0.19780911,10.524,train,13,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,1
141.718,419.454,0.028009382,17.5,train,23,1,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0
117.7492,1877.42284,0.038404703,11.278,train,18,1,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0
99.7042,1337.32588,0.12588618,11.912,train,13,1,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0
242.8512,5816.4288,0.052339069,15.919,train,25,1,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0
38.319,585.904,0.162147349,12.071000000000002,train,13,1,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0
190.4872,2840.43596,0.069745165,15.24,train,13,1,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0
243.9828,731.0484,0.05837308,14.15,train,24,1,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0
127.5362,2480.105,0.038955892,16.110000000000003,train,13,1,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0
251.0092,3007.285440000001,0.083661793,11.849,train,13,1,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0
240.2564,2860.2768,0.038494623,13.35,train,35,1,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0
145.8128,2550.6798,0.065806717,12.795000000000002,train,15,1,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0
57.7904,1464.76,0.012194556,18.2,train,35,0,0,1,0,0,1,1,0,0,0,1,0,0,0,1,0
129.2336,2295.5452400000004,0.050335829,10.27,train,13,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,1
214.4218,1496.0526,0.105445801,5.845,train,13,0,0,1,0,0,1,0,1,0,0,0,1,0,0,1,0
190.8872,2842.03388,0.045068892,13.303,train,13,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0
119.6124,2251.7356,0.085622362,13.85,train,13,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0
114.586,2942.836,0.067141355,17.1,train,18,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,1
107.128,1731.7458,0.148742896,12.629,train,15,1,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0
144.3812,1495.7862799999998,0.094450618,13.15,train,15,1,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0
91.883,948.0992,0.13064231,13.899,train,18,1,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0
179.766,2336.958,0.018059621,19.75,train,20,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0
121.844,3115.944,0.128478462,11.088,train,18,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,1
127.9678,3560.6984,0.039428167,20.35,train,13,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,1
49.6008,50.6008,0.141975462,13.45,train,37,0,0,1,1,0,0,0,0,1,1,0,0,0,0,1,0
164.021,3914.904,0.129503146,7.605,train,20,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0
46.6086,920.00244,0.152813518,14.685000000000002,train,13,0,0,1,0,0,1,0,0,1,0,0,0,1,1,0,0
197.811,3541.7896800000003,0.042861968,14.609,train,13,1,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0
231.7958,5375.0034,0.014753811,16.179,train,37,0,0,1,0,0,1,0,1,0,0,0,0,1,0,1,0
143.0496,2048.0008000000003,0.097768728,10.706,train,13,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,1
174.0422,2586.633,0.034452949,7.97,train,25,1,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0
106.5306,1233.7274,0.184602443,11.544,train,13,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,1
52.2008,759.012,0.032283676,10.1,train,15,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0
176.3396,3809.97392,0.045308629,15.429000000000002,train,13,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,1
167.1184,3750.71772,0.036360676,14.073000000000002,train,13,1,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0
142.2838,3496.38212,0.245483691,11.913,train,13,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0
66.3826,1937.478,0.010647477,6.17,train,23,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0
172.8396,7152.0236,0.205294827,12.022,train,15,1,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0
210.6612,4844.893440000001,0.071720362,14.358,train,13,1,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0
197.9768,2482.7682,0.028999721,13.339000000000002,train,13,1,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0
106.7964,841.5712,0.174621343,9.3,train,18,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0
60.2194,1733.7432,0.0,13.45,train,37,0,0,1,0,0,1,0,1,0,0,0,0,1,0,1,0
84.625,920.1356,0.02528802,12.131,train,13,1,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0
196.8452,978.726,0.089004389,18.25,train,20,1,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0
193.4478,774.9912,0.149404057,20.75,train,24,1,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0
178.237,2697.6884399999994,0.130663423,11.983,train,13,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,1
76.2354,567.2616,0.033745202,8.155,train,13,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0
117.815,2330.3,0.029380407,12.04,train,15,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,1
93.7778,1783.6782,0.121149472,8.71,train,35,1,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0
265.2226,5815.0972,0.025879577,10.0,train,20,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0
125.173,2956.152,0.088821765,8.895,train,15,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0
75.0696,74.5696,0.063649582,15.231,train,24,1,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0
154.5656,6024.1584,0.060376776,9.43,train,35,0,0,1,0,0,1,0,1,0,0,0,0,1,0,1,0
155.7314,3412.8908,0.264124669,9.43,train,13,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0
163.1236,2416.854,0.076483451,9.991,train,37,1,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0
246.6802,7370.406,0.039355947,18.6,train,23,1,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0
232.7326,7393.0432,0.035780177,15.919,train,13,1,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0
103.8674,1525.08148,0.122565413,17.7,train,13,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0
166.3526,1710.8396799999998,0.032438645,13.353,train,13,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,1
153.0024,2580.6408,0.021370201,20.75,train,15,1,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0
175.008,4672.71756,0.18413701,7.1,train,13,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0
226.8404,5400.9696,0.039385992,12.8,train,13,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0
191.353,2704.08012,0.021184746,14.093,train,13,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,1
172.7764,3435.528,0.245542627,11.542,train,20,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0
86.9198,1569.9564,0.13093275,15.479000000000005,train,37,0,0,1,0,0,1,0,1,0,0,0,0,1,0,1,0
174.0712,3866.9664,0.060371962,12.022000000000002,train,37,0,0,1,0,0,1,0,1,0,0,0,0,1,0,1,0
151.1366,2267.049,0.009866049,6.26,train,18,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0
265.5568,790.9704,0.132630345,10.535999999999998,train,13,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0
99.9358,201.0716,0.152918384,18.6,train,15,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0
185.4266,7192.6374,0.195068226,13.786,train,24,1,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0
174.0422,1881.01816,0.310376916,13.731,train,13,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,1
105.099,1581.275,0.054363971,13.687,train,13,1,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0
105.728,1278.336,0.152261999,7.0,train,15,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0
159.3604,2612.5992,0.025860761,11.054,train,13,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,1
94.4462,1525.74728,0.024387984,16.133,train,18,1,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0
62.051,126.502,0.110356797,20.2,train,13,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,1
214.3218,4274.436,0.0,7.47,train,18,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0
178.437,1058.622,0.128682722,16.2,train,20,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0
80.1644,1649.8524,0.079794329,9.0,train,15,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0
94.312,2982.784,0.171938781,20.25,train,18,0,0,1,0,0,1,0,0,1,0,1,0,0,0,1,0
74.5038,739.038,0.014689006,17.35,train,18,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0
110.9912,436.7648,0.058827583,13.028,train,13,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,1
123.8046,3486.1288,0.075620262,18.25,train,15,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0
45.077,656.87828,0.083862625,10.082,train,13,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,1
128.1652,2454.1388,0.173516063,11.5,train,25,1,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0
95.5094,856.8846,0.119721451,8.695,train,18,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,1
85.7566,2011.11548,0.094910421,11.445,train,13,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0
128.9652,1679.1476,0.01405025,6.865,train,13,1,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0
158.463,3086.78196,0.088344041,11.411,train,15,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0
99.3042,2148.80292,0.041740624,11.912,train,15,1,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0
225.1088,4697.8848,0.053584207,10.1,train,18,0,0,1,0,0,1,0,0,1,0,1,0,0,0,1,0
121.873,2463.46,0.009636821,10.895,train,23,0,0,1,1,0,0,0,1,0,0,1,0,0,0,1,0
185.2608,5880.3456,0.137926458,13.786,train,13,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0
117.8466,942.7728,0.103195401,16.6,train,20,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0
193.4162,2803.95012,0.08425957,16.2,train,13,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,1
37.4506,37.9506,0.192650072,15.2,train,25,0,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0
103.9648,1661.8368,0.146399712,10.3,train,23,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0
47.306,780.1844400000001,0.294939214,14.818,train,13,1,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0
151.6708,3460.8284,0.03616416,11.395,train,24,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,1
173.2054,3151.8972,0.0,9.1,train,20,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0
174.3054,1751.054,0.025342692,15.6,train,15,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0
119.8466,2452.00824,0.069236421,12.62,train,13,1,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0
97.0094,1596.4552399999998,0.20192757,14.048999999999998,train,13,1,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0
121.844,2869.86432,0.026010729,14.558000000000002,train,15,1,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0
96.9384,2167.8448,0.018757586,13.476,train,37,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,1
159.6604,3327.6684,0.0,6.965,train,20,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,1
188.3898,3979.22028,0.227609738,11.692,train,15,1,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0
198.5426,790.9704,0.127660257,12.902,train,13,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0
158.8604,4436.8912,0.11411658,9.695,train,23,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,1
144.476,146.476,0.048932713,11.643,train,37,1,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0
181.3976,3259.7568,0.036879539,13.15,train,15,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0
117.1808,703.0848,0.028738058,10.85,train,20,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,1
152.2366,2418.1856,0.054565932,20.1,train,20,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0
160.692,319.584,0.0273467,9.528,train,25,0,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0
150.1708,1504.708,0.027779254,15.15,train,25,1,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0
153.1366,2016.17556,0.027610698,15.170000000000002,train,15,1,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0
55.5298,647.1576,0.175033524,11.65,train,15,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0
38.6506,759.012,0.078999287,15.85,train,15,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0
115.2176,965.01052,0.150961966,14.274,train,13,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,1
250.4408,6258.52,0.016758569,7.905,train,13,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0
46.4086,884.44872,0.071538243,13.597,train,13,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,1
193.9452,1565.9616,0.121250374,20.85,train,25,1,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0
242.3538,3722.88728,0.04461205,18.51,train,13,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0
117.6124,2251.7356,0.021170542,11.95,train,37,1,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0
112.0228,1657.842,0.076995176,8.84,train,13,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0
218.7508,3488.92516,0.043756113,13.356,train,13,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0
128.831,1428.141,0.057827101,8.985,train,25,0,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0
73.9354,1655.1788,0.027052013,20.7,train,15,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,1
142.9154,2365.72056,0.036490369,11.332,train,15,1,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0
111.9518,2163.1842,0.0,15.6,train,23,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0
235.0958,5141.3076,0.096733815,19.1,train,18,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0
200.4084,2578.909720000001,0.117091213,9.187,train,13,1,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0
145.3102,729.051,0.159587755,13.5,train,35,0,0,1,0,0,1,1,0,0,0,1,0,0,0,1,0
112.7544,1999.79688,0.060154968,9.595,train,13,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0
108.7596,4098.6648,0.078502143,9.195,train,15,0,0,1,0,0,1,0,0,1,0,1,0,0,0,1,0
181.466,2529.24104,0.083547515,15.310000000000002,train,13,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,1
112.9886,1667.829,0.100230114,19.2,train,23,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0
48.0718,992.7078,0.097313129,19.0,train,25,0,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0
115.4176,801.6232,0.052517969,16.7,train,20,0,0,1,0,0,1,0,0,1,0,1,0,0,0,1,0
192.4846,6114.7072,0.13564792,13.619,train,13,1,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0
199.8084,3968.168,0.046214971,4.92,train,15,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0
169.7474,673.7896,0.098803088,14.85,train,13,1,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0
260.8962,6602.7386,0.033807904,6.235,train,13,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,1
246.046,1231.73,0.131383762,12.15,train,23,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0
254.1014,4845.0266,0.16102755,19.7,train,20,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0
67.5142,958.88516,0.073783159,8.304,train,13,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,1
264.691,5958.77684,0.021972988,10.302,train,13,1,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0
144.847,1380.8692,0.181114059,10.462,train,13,1,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0
59.6246,856.08564,0.115535487,10.833,train,13,1,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0
222.1772,5559.43,0.018801549,20.25,train,18,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0
58.2588,670.99324,0.019153299,12.284,train,13,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0
113.2518,3415.554,0.164542555,11.059,train,35,0,0,1,0,0,1,0,1,0,0,0,0,1,0,1,0
189.4872,189.0872,0.164966345,11.508,train,37,1,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0
89.6856,1256.49776,0.100966837,9.395,train,13,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0
154.2682,2849.89032,0.081651443,12.02,train,13,1,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0
173.5422,3304.63172,0.078847814,14.424,train,15,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0
237.559,3621.41936,0.112492619,10.0,train,13,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0
230.2694,5211.8824,0.107230638,14.0,train,13,1,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0
122.5388,1609.9044,0.113123893,8.85,train,13,0,0,1,0,0,1,0,1,0,0,0,1,0,1,0,0
123.1414,4264.449,0.008764786,9.21,train,25,1,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0
126.202,3668.558,0.044248175,12.861,train,37,1,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0
164.5184,2807.0128,0.011953902,9.991,train,37,0,0,1,0,0,1,0,1,0,0,0,0,1,0,1,0
224.2772,5762.36584,0.187443314,12.302,train,13,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0
64.551,379.506,0.038169783,9.31,train,15,1,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0
264.391,5259.82,0.027022883,17.5,train,15,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0
37.0874,952.7598,0.05510153,13.5,train,20,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,1
57.2272,950.89556,0.041970938,13.91,train,13,1,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0
216.8824,2838.9712,0.021327477,15.2,train,15,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0
189.0898,2634.83692,0.05190652,5.73,train,20,1,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0
197.3768,7488.9184,0.068604503,12.902,train,37,0,0,1,0,0,1,0,1,0,0,0,0,1,0,1,0
64.2168,1661.8368,0.054937907,16.7,train,15,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0
231.101,6103.5217600000005,0.030516069,13.354,train,13,1,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0
